index,timestamp,datetime,soil_moisture_raw,soil_temp_c,air_temp_c,air_humidity_pct,lux,checksum_ok
0,1773700996,2026-03-16 22:43:16,2865,19.06,19.07,45.44,3.3,OK
1,1773701596,2026-03-16 22:53:16,2909,18.37,18.97,45.12,3.3,OK
2,1773702196,2026-03-16 23:03:16,2956,18.25,18.92,47.88,3.3,OK
3,1773702796,2026-03-16 23:13:16,2993,18.18,19.11,46.55,3.3,OK
4,1773703396,2026-03-16 23:23:16,3015,18.12,18.52,46.42,3.3,OK
5,1773703996,2026-03-16 23:33:16,3061,18.00,22.01,44.23,0.0,OK
6,1773704596,2026-03-16 23:43:16,3103,18.00,22.39,44.55,0.0,OK
7,1773705196,2026-03-16 23:53:16,3116,17.93,22.58,45.18,0.0,OK
8,1773705796,2026-03-17 00:03:16,3115,18.00,22.65,45.58,0.0,OK
9,1773706396,2026-03-17 00:13:16,3161,18.18,22.81,45.83,0.0,OK
10,1773706996,2026-03-17 00:23:16,3176,18.37,22.92,46.28,0.0,OK
11,1773707596,2026-03-17 00:33:16,3184,18.56,22.85,46.85,0.0,OK
12,1773708196,2026-03-17 00:43:16,3222,18.75,22.88,47.17,0.0,OK
13,1773708796,2026-03-17 00:53:16,3233,18.93,22.97,47.32,0.0,OK
14,1773709396,2026-03-17 01:03:16,3231,19.18,23.01,47.75,0.0,OK
15,1773709996,2026-03-17 01:13:16,3268,19.37,23.06,48.12,0.0,OK
16,1773710596,2026-03-17 01:23:16,3276,19.56,23.00,48.75,0.0,OK
17,1773711196,2026-03-17 01:33:16,3299,19.75,23.12,48.82,0.0,OK
18,1773711796,2026-03-17 01:43:16,3307,19.87,22.98,49.42,0.0,OK
19,1773712396,2026-03-17 01:53:16,3315,20.06,23.04,49.39,0.0,OK
20,1773712996,2026-03-17 02:03:16,3338,20.18,22.78,49.50,0.0,OK
21,1773713596,2026-03-17 02:13:16,3362,20.31,22.79,50.10,0.0,OK
22,1773714196,2026-03-17 02:23:16,3382,20.37,23.04,50.15,0.0,OK
23,1773714796,2026-03-17 02:33:16,3415,20.50,22.97,49.95,0.0,OK
24,1773715396,2026-03-17 02:43:16,3428,20.56,23.01,50.68,0.0,OK
25,1773715996,2026-03-17 02:53:16,3436,20.62,23.13,50.38,0.0,OK
26,1773716596,2026-03-17 03:03:16,3435,20.68,22.92,51.26,0.0,OK
27,1773717196,2026-03-17 03:13:16,3435,20.75,23.04,51.34,0.0,OK
28,1773717796,2026-03-17 03:23:16,3469,20.81,22.92,51.35,0.0,OK
29,1773718396,2026-03-17 03:33:16,3491,20.87,22.88,51.83,0.0,OK
30,1773718996,2026-03-17 03:43:16,3516,20.93,23.02,51.78,0.0,OK
31,1773719596,2026-03-17 03:53:16,3524,20.93,22.93,51.69,0.0,OK
32,1773720196,2026-03-17 04:03:16,3523,21.00,22.92,52.29,0.0,OK
33,1773720796,2026-03-17 04:13:16,3520,21.06,23.09,52.37,0.0,OK
34,1773721396,2026-03-17 04:23:16,3528,21.06,22.93,52.31,0.0,OK
35,1773721996,2026-03-17 04:33:16,3560,21.06,23.06,52.82,0.0,OK
36,1773722596,2026-03-17 04:43:16,3532,21.12,23.13,53.36,0.0,OK
37,1773723196,2026-03-17 04:53:16,3545,21.12,23.09,53.85,0.0,OK
38,1773723796,2026-03-17 05:03:16,3555,21.18,23.14,52.90,0.0,OK
39,1773724396,2026-03-17 05:13:16,3560,21.18,23.09,53.30,0.0,OK
40,1773724996,2026-03-17 05:23:16,3569,21.25,23.09,53.37,0.0,OK
41,1773725596,2026-03-17 05:33:16,3572,21.25,23.10,53.35,0.0,OK
42,1773726196,2026-03-17 05:43:16,3585,21.31,23.07,53.28,0.0,OK
43,1773726796,2026-03-17 05:53:16,3602,21.31,23.15,53.38,0.8,OK
44,1773727396,2026-03-17 06:03:16,3618,21.31,22.97,54.03,10.8,OK
45,1773727996,2026-03-17 06:13:16,3631,21.37,23.11,53.84,49.1,OK
46,1773728596,2026-03-17 06:23:16,3607,21.37,23.08,54.06,152.5,OK
47,1773729196,2026-03-17 06:33:16,3634,21.37,23.28,53.67,396.6,OK
48,1773729796,2026-03-17 06:43:16,3666,21.43,23.50,52.81,868.3,OK
49,1773730396,2026-03-17 06:53:16,3648,21.37,23.83,52.31,1405.8,OK
50,1773730996,2026-03-17 07:03:16,3694,21.43,24.67,50.37,2584.1,OK
51,1773731596,2026-03-17 07:13:16,3697,21.50,26.08,47.01,4560.0,OK
52,1773732196,2026-03-17 07:23:16,3724,21.56,27.03,45.09,4067.4,OK
53,1773732796,2026-03-17 07:33:16,3712,21.68,28.29,42.10,4648.3,OK
54,1773733396,2026-03-17 07:43:16,3712,21.87,29.17,40.19,4098.9,OK
55,1773733996,2026-03-17 07:53:16,3724,22.18,29.76,39.28,5437.2,OK
56,1773734596,2026-03-17 08:03:16,3720,22.50,28.93,40.03,6234.7,OK
57,1773735196,2026-03-17 08:13:16,3722,22.87,27.95,42.13,550.2,OK
58,1773735796,2026-03-17 08:23:16,3713,23.25,27.58,42.36,921.9,OK
59,1773736396,2026-03-17 08:33:16,3666,23.68,22.79,38.70,540.2,OK
60,1773736996,2026-03-17 08:43:16,3639,24.12,21.35,40.32,3571.4,OK
61,1773737596,2026-03-17 08:53:16,3651,24.37,23.43,38.93,4123.3,OK
62,1773738196,2026-03-17 09:03:16,3654,24.43,23.16,39.54,3794.1,OK
63,1773738796,2026-03-17 09:13:16,3653,24.37,22.10,41.57,3560.8,OK
64,1773739396,2026-03-17 09:23:16,3675,24.18,22.56,41.45,3369.9,OK
65,1773739996,2026-03-17 09:33:16,3665,24.00,22.67,40.11,3259.1,OK
66,1773740596,2026-03-17 09:43:16,3627,23.75,22.31,40.55,3280.8,OK
67,1773741196,2026-03-17 09:53:16,3651,23.50,22.23,41.22,3168.3,OK
68,1773741796,2026-03-17 10:03:16,3666,23.25,22.52,41.09,3037.5,OK
69,1773742396,2026-03-17 10:13:16,3662,23.00,21.89,41.13,2864.1,OK
70,1773742996,2026-03-17 10:23:16,3676,22.81,22.37,40.05,2725.8,OK
71,1773743596,2026-03-17 10:33:16,3651,22.62,22.70,37.57,2531.6,OK
72,1773744196,2026-03-17 10:43:16,3644,22.43,22.68,42.34,2315.0,OK
73,1773744796,2026-03-17 10:53:16,3630,22.25,22.66,37.25,2038.3,OK
74,1773745396,2026-03-17 11:03:16,3631,22.12,22.51,37.12,1835.8,OK
75,1773745996,2026-03-17 11:13:16,3618,22.00,22.54,40.40,1754.1,OK
76,1773746596,2026-03-17 11:23:16,3627,21.87,22.26,36.97,1727.4,OK
77,1773747196,2026-03-17 11:33:16,3652,21.75,22.30,36.28,1743.3,OK
78,1773747796,2026-03-17 11:43:16,3657,21.62,22.84,36.11,1814.9,OK
79,1773748396,2026-03-17 11:53:16,3669,21.50,22.02,32.67,2008.3,OK
80,1773748996,2026-03-17 12:03:16,3680,21.43,22.99,35.08,2271.6,OK
81,1773749596,2026-03-17 12:13:16,3683,21.37,22.92,32.28,2255.0,OK
82,1773750196,2026-03-17 12:23:16,3694,21.31,23.39,32.83,2463.3,OK
83,1773750796,2026-03-17 12:33:16,3685,21.25,22.91,32.05,2243.3,OK
84,1773751396,2026-03-17 12:43:16,3689,21.25,23.35,32.54,2107.5,OK
85,1773751996,2026-03-17 12:53:16,3702,21.25,23.27,31.59,2056.6,OK
86,1773752596,2026-03-17 13:03:16,3713,21.18,22.92,32.13,1719.1,OK
87,1773753196,2026-03-17 13:13:16,3702,21.25,22.90,32.05,1779.1,OK
88,1773753796,2026-03-17 13:23:16,3710,21.25,22.69,30.98,2115.0,OK
89,1773754396,2026-03-17 13:33:16,3710,21.25,23.32,30.81,2229.1,OK
90,1773754996,2026-03-17 13:43:16,3706,21.25,22.99,30.48,1891.6,OK
91,1773755596,2026-03-17 13:53:16,3703,21.25,23.27,32.43,1890.8,OK
92,1773756196,2026-03-17 14:03:16,3717,21.18,23.08,30.09,2046.6,OK
93,1773756796,2026-03-17 14:13:16,3711,21.18,22.75,29.30,1830.8,OK
94,1773757396,2026-03-17 14:23:16,3714,21.18,22.43,29.73,1713.3,OK
95,1773757996,2026-03-17 14:33:16,3709,21.25,23.12,29.61,1788.3,OK
96,1773758596,2026-03-17 14:43:16,3702,21.18,22.82,29.09,1820.8,OK
97,1773759196,2026-03-17 14:53:16,3708,21.25,22.99,33.07,1775.8,OK
98,1773759796,2026-03-17 15:03:16,3707,21.25,22.86,30.52,1574.9,OK
99,1773760396,2026-03-17 15:13:16,3733,21.18,22.50,30.69,1598.3,OK
100,1773760996,2026-03-17 15:23:16,3729,21.18,22.36,30.23,1614.9,OK
101,1773761596,2026-03-17 15:33:16,3726,21.18,21.80,30.12,1575.8,OK
102,1773762196,2026-03-17 15:43:16,3722,21.12,21.83,31.21,1640.8,OK
103,1773762796,2026-03-17 15:53:16,3735,21.06,21.38,31.87,1435.0,OK
104,1773763396,2026-03-17 16:03:16,3742,21.00,21.10,32.88,1274.1,OK
105,1773763996,2026-03-17 16:13:16,3740,20.87,20.96,31.87,1341.6,OK
106,1773764596,2026-03-17 16:23:16,3748,20.81,21.12,31.19,1453.3,OK
107,1773765196,2026-03-17 16:33:16,3753,20.62,21.19,31.97,1217.5,OK
108,1773765796,2026-03-17 16:43:16,3759,20.56,20.97,32.84,960.8,OK
109,1773766396,2026-03-17 16:53:16,3752,20.43,20.56,32.83,810.8,OK
110,1773766996,2026-03-17 17:03:16,3755,20.31,20.57,34.76,775.8,OK
111,1773767596,2026-03-17 17:13:16,3765,20.25,20.35,34.07,698.3,OK
112,1773768196,2026-03-17 17:23:16,3761,20.12,20.40,34.37,562.5,OK
113,1773768796,2026-03-17 17:33:16,3753,20.00,20.47,34.43,448.3,OK
114,1773769396,2026-03-17 17:43:16,3762,19.87,20.48,36.09,308.3,OK
115,1773769996,2026-03-17 17:53:16,3764,19.75,20.07,36.02,180.0,OK
116,1773770596,2026-03-17 18:03:16,3768,19.68,19.96,37.94,97.4,OK
117,1773771196,2026-03-17 18:13:16,3772,19.62,19.80,37.55,38.3,OK
118,1773771796,2026-03-17 18:23:16,3785,19.50,19.88,36.62,11.6,OK
119,1773772396,2026-03-17 18:33:16,3794,19.37,20.82,40.01,2.5,OK
120,1773772996,2026-03-17 18:43:16,3787,19.31,21.01,41.61,1.6,OK
121,1773773596,2026-03-17 18:53:16,3787,19.25,20.73,45.64,0.8,OK
122,1773774196,2026-03-17 19:03:16,3792,19.18,20.63,44.48,1.6,OK
123,1773774796,2026-03-17 19:13:16,3796,19.18,20.64,48.26,1.6,OK
124,1773775396,2026-03-17 19:23:16,3799,19.18,20.49,46.06,0.8,OK
125,1773775996,2026-03-17 19:33:16,3799,19.18,20.59,47.23,1.6,OK
126,1773776596,2026-03-17 19:43:16,3802,19.18,20.56,51.69,1.6,OK
127,1773777196,2026-03-17 19:53:16,3795,19.12,20.43,50.75,0.8,OK
128,1773777796,2026-03-17 20:03:16,3806,19.12,20.15,47.66,0.8,OK
129,1773778396,2026-03-17 20:13:16,3808,19.06,19.94,47.96,1.6,OK
130,1773778996,2026-03-17 20:23:16,3816,19.06,19.99,46.64,0.8,OK
131,1773779596,2026-03-17 20:33:16,3826,19.00,20.41,44.69,1.6,OK
132,1773780196,2026-03-17 20:43:16,3822,18.93,20.18,46.83,1.6,OK
133,1773780796,2026-03-17 20:53:16,3824,18.87,19.52,44.51,1.6,OK
134,1773781397,2026-03-17 21:03:17,3828,18.81,19.06,43.12,0.8,OK
135,1773781997,2026-03-17 21:13:17,3831,18.75,19.15,45.91,1.6,OK
136,1773782597,2026-03-17 21:23:17,3835,18.62,18.65,43.13,1.6,OK
137,1773783197,2026-03-17 21:33:17,3841,18.56,18.66,45.58,0.8,OK
138,1773783797,2026-03-17 21:43:17,3852,18.43,19.01,44.79,1.6,OK
139,1773784397,2026-03-17 21:53:17,3852,18.31,18.64,44.45,0.8,OK
140,1773784997,2026-03-17 22:03:17,3857,18.25,18.57,44.08,1.6,OK
141,1773785597,2026-03-17 22:13:17,3854,18.12,18.45,45.01,0.8,OK
142,1773786197,2026-03-17 22:23:17,3862,18.00,18.64,47.06,0.8,OK
143,1773786797,2026-03-17 22:33:17,3863,17.93,19.32,45.22,0.8,OK
144,1773787397,2026-03-17 22:43:17,3862,17.87,19.41,47.99,0.8,OK
145,1773787997,2026-03-17 22:53:17,3866,17.81,19.05,45.89,0.8,OK
146,1773788597,2026-03-17 23:03:17,3866,17.75,18.66,45.21,0.8,OK
147,1773789197,2026-03-17 23:13:17,3864,17.68,18.28,45.89,0.8,OK
148,1773789797,2026-03-17 23:23:17,3873,17.68,18.15,47.65,1.6,OK
149,1773790397,2026-03-17 23:33:17,3877,17.62,18.00,48.05,0.8,OK
150,1773790997,2026-03-17 23:43:17,3864,17.56,18.22,47.04,0.8,OK
151,1773791597,2026-03-17 23:53:17,3874,17.50,18.18,49.37,0.8,OK
152,1773792197,2026-03-18 00:03:17,3877,17.43,18.03,47.49,0.0,OK
153,1773792797,2026-03-18 00:13:17,3876,17.43,17.70,48.64,0.0,OK
154,1773793397,2026-03-18 00:23:17,3885,17.31,17.56,47.45,0.0,OK
155,1773793997,2026-03-18 00:33:17,3881,17.25,17.67,47.57,0.0,OK
156,1773794597,2026-03-18 00:43:17,3887,17.25,17.40,48.57,0.0,OK
157,1773795197,2026-03-18 00:53:17,3887,17.12,17.41,48.35,0.0,OK
158,1773795797,2026-03-18 01:03:17,3897,17.06,17.33,47.37,0.0,OK
159,1773796397,2026-03-18 01:13:17,3897,17.00,17.36,46.54,0.0,OK
160,1773796997,2026-03-18 01:23:17,3899,16.87,17.25,46.05,0.0,OK
161,1773797597,2026-03-18 01:33:17,3900,16.81,17.22,48.71,0.0,OK
162,1773798197,2026-03-18 01:43:17,3904,16.75,17.03,48.08,0.0,OK
163,1773798797,2026-03-18 01:53:17,3904,16.68,17.01,48.35,0.0,OK
164,1773799397,2026-03-18 02:03:17,3900,16.68,19.29,47.59,0.0,OK
165,1773799997,2026-03-18 02:13:17,3913,16.62,21.30,44.29,0.0,OK
166,1773800597,2026-03-18 02:23:17,3923,16.56,21.65,44.17,0.0,OK
167,1773801197,2026-03-18 02:33:17,3921,16.62,21.67,45.59,0.0,OK
168,1773801797,2026-03-18 02:43:17,3928,16.81,21.91,45.02,0.0,OK
169,1773802397,2026-03-18 02:53:17,3922,17.00,21.96,46.22,0.0,OK
170,1773802997,2026-03-18 03:03:17,3917,17.25,22.01,46.68,0.0,OK
171,1773803597,2026-03-18 03:13:17,3914,17.50,22.05,47.28,0.0,OK
172,1773804197,2026-03-18 03:23:17,3921,17.75,22.14,47.92,0.0,OK
173,1773804797,2026-03-18 03:33:17,3912,18.06,22.21,49.35,0.0,OK
174,1773805397,2026-03-18 03:43:17,3912,18.25,22.33,49.30,0.0,OK
175,1773805997,2026-03-18 03:53:17,3917,18.50,22.16,49.59,0.0,OK
176,1773806597,2026-03-18 04:03:17,3905,18.68,22.19,49.67,0.0,OK
177,1773807197,2026-03-18 04:13:17,3910,18.93,22.34,49.62,0.0,OK
178,1773807797,2026-03-18 04:23:17,3907,19.06,22.23,48.79,0.0,OK
179,1773808397,2026-03-18 04:33:17,3905,19.25,22.28,48.89,0.0,OK
180,1773808997,2026-03-18 04:43:17,3906,19.43,22.38,49.50,0.0,OK
181,1773809597,2026-03-18 04:53:17,3910,19.56,22.25,50.63,0.0,OK
182,1773810197,2026-03-18 05:03:17,3916,19.68,22.31,50.47,0.0,OK
183,1773810797,2026-03-18 05:13:17,3912,19.81,22.46,51.06,0.0,OK
184,1773811397,2026-03-18 05:23:17,3909,19.87,22.30,49.95,0.0,OK
185,1773811997,2026-03-18 05:33:17,3910,20.00,22.47,50.60,0.0,OK
186,1773812597,2026-03-18 05:43:17,3910,20.06,22.43,51.09,0.0,OK
187,1773813197,2026-03-18 05:53:17,3911,20.18,22.54,50.80,3.3,OK
188,1773813797,2026-03-18 06:03:17,3912,20.25,22.42,51.33,21.6,OK
189,1773814397,2026-03-18 06:13:17,3913,20.31,22.44,51.43,85.0,OK
190,1773814997,2026-03-18 06:23:17,3912,20.37,22.51,51.13,253.3,OK
191,1773815597,2026-03-18 06:33:17,3914,20.43,22.75,50.44,566.6,OK
192,1773816197,2026-03-18 06:43:17,3921,20.50,22.95,50.16,1258.3,OK
193,1773816797,2026-03-18 06:53:17,3919,20.56,23.53,49.05,1718.3,OK
194,1773817397,2026-03-18 07:03:17,3920,20.62,24.43,47.14,3016.6,OK
195,1773817997,2026-03-18 07:13:17,3921,20.75,26.02,43.48,5517.5,OK
196,1773818597,2026-03-18 07:23:17,3918,20.87,26.84,41.15,4293.3,OK
197,1773819197,2026-03-18 07:33:17,3893,21.06,22.93,39.19,4190.8,OK
198,1773819797,2026-03-18 07:43:17,3806,21.37,21.87,38.76,3399.7,OK
199,1773820397,2026-03-18 07:53:17,3876,21.56,23.02,37.42,35.2,OK
200,1773820997,2026-03-18 08:03:17,3885,21.62,23.38,37.16,1048.6,OK
201,1773821597,2026-03-18 08:13:17,3891,21.50,21.52,38.17,1343.6,OK
202,1773822197,2026-03-18 08:23:17,3895,21.43,22.65,37.37,1985.2,OK
203,1773822797,2026-03-18 08:33:17,3899,21.43,22.26,38.53,1696.9,OK
204,1773823397,2026-03-18 08:43:17,3898,21.43,22.10,37.08,5206.4,OK
205,1773823997,2026-03-18 08:53:17,3892,21.50,21.25,37.86,3799.1,OK
206,1773824597,2026-03-18 09:03:17,3902,21.50,24.18,38.12,3989.1,OK
207,1773825197,2026-03-18 09:13:17,3917,21.56,25.11,37.27,3697.4,OK
208,1773825797,2026-03-18 09:23:17,3908,21.68,25.26,37.95,3574.1,OK
209,1773826397,2026-03-18 09:33:17,3905,21.81,25.35,38.71,3484.9,OK
210,1773826997,2026-03-18 09:43:17,3917,22.06,25.15,39.03,3201.6,OK
211,1773827597,2026-03-18 09:53:17,3915,22.31,25.46,39.04,3686.6,OK
212,1773828197,2026-03-18 10:03:17,3910,22.56,25.37,39.32,3279.9,OK
213,1773828797,2026-03-18 10:13:17,3920,22.75,25.34,39.29,3474.9,OK
214,1773829397,2026-03-18 10:23:17,3913,22.93,25.58,39.06,3354.1,OK
215,1773829997,2026-03-18 10:33:17,3908,23.06,25.75,38.89,3304.1,OK
216,1773830597,2026-03-18 10:43:17,3915,23.18,25.67,39.22,2985.8,OK
217,1773831197,2026-03-18 10:53:17,3911,23.37,25.37,39.40,2415.8,OK
218,1773831797,2026-03-18 11:03:17,3914,23.43,25.18,39.48,2275.0,OK
219,1773832397,2026-03-18 11:13:17,3911,23.56,25.13,40.07,2014.9,OK
220,1773832997,2026-03-18 11:23:17,3914,23.62,25.19,39.40,3394.9,OK
221,1773833597,2026-03-18 11:33:17,3917,23.62,25.63,38.50,3499.9,OK
222,1773834197,2026-03-18 11:43:17,3924,23.68,26.08,37.91,4461.6,OK
223,1773834797,2026-03-18 11:53:17,3914,23.75,26.12,37.34,4755.8,OK
224,1773835397,2026-03-18 12:03:17,3918,23.81,26.49,36.30,4883.3,OK
225,1773835997,2026-03-18 12:13:17,3924,23.87,26.50,36.24,4525.8,OK
226,1773836597,2026-03-18 12:23:17,3921,24.00,24.31,34.23,4370.8,OK
227,1773837197,2026-03-18 12:33:17,3902,24.06,22.73,35.94,3569.1,OK
228,1773837797,2026-03-18 12:43:17,3898,24.12,22.53,30.20,3623.3,OK
229,1773838397,2026-03-18 12:53:17,3888,24.00,21.94,35.56,3214.9,OK
230,1773838997,2026-03-18 13:03:17,3905,23.81,23.02,36.69,3552.4,OK
231,1773839597,2026-03-18 13:13:17,3901,23.56,22.07,36.08,2732.5,OK
232,1773840197,2026-03-18 13:23:17,3911,23.25,22.19,37.62,3220.8,OK
233,1773840797,2026-03-18 13:33:17,3914,23.00,22.24,35.97,3293.3,OK
234,1773841397,2026-03-18 13:43:17,3918,22.81,22.25,36.16,3349.1,OK
235,1773841997,2026-03-18 13:53:17,3925,22.56,22.17,35.03,3269.9,OK
236,1773842597,2026-03-18 14:03:17,3923,22.31,22.28,35.52,3567.4,OK
237,1773843197,2026-03-18 14:13:17,3925,22.12,22.35,37.24,3271.6,OK
238,1773843797,2026-03-18 14:23:17,3931,22.00,22.07,34.91,2924.1,OK
239,1773844397,2026-03-18 14:33:17,3930,21.87,22.01,33.22,2805.8,OK
240,1773844997,2026-03-18 14:43:17,3923,21.68,21.57,34.79,2686.6,OK
241,1773845597,2026-03-18 14:53:17,3933,21.56,21.83,32.98,3111.6,OK
242,1773846197,2026-03-18 15:03:17,3935,21.43,21.74,34.95,3305.8,OK
243,1773846797,2026-03-18 15:13:17,3928,21.25,21.38,33.72,3097.4,OK
244,1773847397,2026-03-18 15:23:17,3928,21.12,21.08,33.52,2254.1,OK
245,1773847997,2026-03-18 15:33:17,3934,21.06,21.05,34.31,2283.3,OK
246,1773848597,2026-03-18 15:43:17,3934,20.87,20.79,34.49,1726.6,OK
247,1773849197,2026-03-18 15:53:17,3930,20.81,20.88,34.10,1788.3,OK
248,1773849797,2026-03-18 16:03:17,3940,20.68,20.66,36.85,1589.9,OK
249,1773850397,2026-03-18 16:13:17,3949,20.56,23.33,35.70,1425.8,OK
250,1773850997,2026-03-18 16:23:17,3954,20.43,23.83,36.45,1034.1,OK
251,1773851597,2026-03-18 16:33:17,3950,20.37,24.10,35.96,1105.8,OK
252,1773852197,2026-03-18 16:43:17,3955,20.37,24.03,37.58,872.4,OK
253,1773852797,2026-03-18 16:53:17,3937,20.50,20.11,39.64,765.0,OK
254,1773853397,2026-03-18 17:03:17,3939,20.62,19.99,36.17,594.1,OK
255,1773853997,2026-03-18 17:13:17,3935,20.62,19.94,38.06,535.8,OK
256,1773854597,2026-03-18 17:23:17,3938,20.56,19.40,37.37,453.3,OK
257,1773855197,2026-03-18 17:33:17,3943,20.43,19.41,37.87,369.1,OK
258,1773855797,2026-03-18 17:43:17,3946,20.31,18.81,38.03,245.8,OK
259,1773856397,2026-03-18 17:53:17,3949,20.06,19.30,38.45,155.8,OK
260,1773856997,2026-03-18 18:03:17,3951,19.87,19.28,39.06,67.5,OK
261,1773857597,2026-03-18 18:13:17,3952,19.62,18.99,40.50,22.5,OK
262,1773858197,2026-03-18 18:23:17,3962,19.50,19.39,41.29,7.4,OK
263,1773858797,2026-03-18 18:33:17,3957,19.31,19.22,42.12,2.5,OK
264,1773859397,2026-03-18 18:43:17,3958,19.18,18.26,42.30,1.6,OK
265,1773859997,2026-03-18 18:53:17,3960,19.06,19.17,40.37,0.8,OK
266,1773860597,2026-03-18 19:03:17,3959,18.93,19.02,41.05,0.8,OK
267,1773861197,2026-03-18 19:13:17,3967,18.81,19.21,40.94,0.8,OK
268,1773861797,2026-03-18 19:23:17,3969,18.68,19.23,40.01,0.8,OK
269,1773862397,2026-03-18 19:33:17,3969,18.62,19.13,41.91,1.6,OK
270,1773862997,2026-03-18 19:43:17,3971,18.50,19.49,42.07,0.8,OK
271,1773863597,2026-03-18 19:53:17,3975,18.50,19.09,42.35,0.8,OK
272,1773864197,2026-03-18 20:03:17,3975,18.43,19.21,43.29,0.8,OK
273,1773864797,2026-03-18 20:13:17,3976,18.37,19.45,43.01,0.8,OK
274,1773865397,2026-03-18 20:23:17,3982,18.37,19.93,49.07,0.8,OK
275,1773865997,2026-03-18 20:33:17,3981,18.31,19.97,54.41,0.8,OK
276,1773866597,2026-03-18 20:43:17,3975,18.31,22.61,50.54,0.8,OK
277,1773867197,2026-03-18 20:53:17,3980,18.37,21.97,51.72,0.8,OK
278,1773867797,2026-03-18 21:03:17,3970,18.37,20.28,51.47,0.8,OK
279,1773868397,2026-03-18 21:13:17,3973,18.56,19.91,48.74,0.8,OK
280,1773868997,2026-03-18 21:23:17,3976,18.68,19.83,47.97,0.8,OK
281,1773869597,2026-03-18 21:33:17,3973,18.75,19.88,47.81,0.8,OK
282,1773870197,2026-03-18 21:43:17,3978,18.75,19.63,46.16,0.8,OK
283,1773870797,2026-03-18 21:53:17,3978,18.75,19.31,47.38,0.8,OK
284,1773871397,2026-03-18 22:03:17,3978,18.68,19.47,43.15,0.8,OK
285,1773871997,2026-03-18 22:13:17,3978,18.68,18.92,46.62,0.8,OK
286,1773872598,2026-03-18 22:23:18,3981,18.62,19.08,42.42,0.8,OK
287,1773873198,2026-03-18 22:33:18,3982,18.56,19.31,42.17,0.8,OK
288,1773873798,2026-03-18 22:43:18,3981,18.50,19.58,42.73,0.8,OK
289,1773874398,2026-03-18 22:53:18,3986,18.43,19.49,46.07,0.8,OK
290,1773874998,2026-03-18 23:03:18,3980,18.37,19.71,45.50,0.8,OK
291,1773875598,2026-03-18 23:13:18,3988,18.31,19.84,45.79,0.8,OK
292,1773876198,2026-03-18 23:23:18,3985,18.37,19.70,47.30,0.8,OK
293,1773876798,2026-03-18 23:33:18,3985,18.31,19.74,43.99,0.8,OK
294,1773877398,2026-03-18 23:43:18,3986,18.37,19.80,43.25,0.8,OK
295,1773877998,2026-03-18 23:53:18,3987,18.37,19.50,43.40,0.8,OK
296,1773878598,2026-03-19 00:03:18,3984,18.37,19.63,44.11,0.0,OK
297,1773879198,2026-03-19 00:13:18,3985,18.31,19.83,43.99,0.0,OK
298,1773879798,2026-03-19 00:23:18,3987,18.31,19.56,42.80,0.0,OK
299,1773880398,2026-03-19 00:33:18,3984,18.31,19.69,44.11,0.0,OK
300,1773880998,2026-03-19 00:43:18,3984,18.31,19.48,42.09,0.0,OK
301,1773881598,2026-03-19 00:53:18,3980,18.31,19.54,40.65,0.0,OK
302,1773882198,2026-03-19 01:03:18,3986,18.31,19.26,42.27,0.0,OK
303,1773882798,2026-03-19 01:13:18,3987,18.25,19.31,42.68,0.0,OK
304,1773883398,2026-03-19 01:23:18,3986,18.31,18.98,44.84,0.0,OK
305,1773883998,2026-03-19 01:33:18,3991,18.25,19.46,41.91,0.0,OK
306,1773884598,2026-03-19 01:43:18,3994,18.18,19.82,39.73,0.0,OK
307,1773885198,2026-03-19 01:53:18,3996,18.18,21.65,42.67,0.0,OK
308,1773885798,2026-03-19 02:03:18,4004,18.18,22.15,42.49,0.0,OK
309,1773886398,2026-03-19 02:13:18,4002,18.18,21.99,43.22,0.0,OK
310,1773886998,2026-03-19 02:23:18,3993,18.31,22.20,43.49,0.0,OK
311,1773887598,2026-03-19 02:33:18,3994,18.50,22.28,43.55,0.0,OK
312,1773888198,2026-03-19 02:43:18,3992,18.68,22.40,43.71,0.0,OK
313,1773888798,2026-03-19 02:53:18,3986,18.81,22.51,43.47,0.0,OK
